X,Y,Date,Daily.Max.8.hour.Ozone.Concentration
-82.963625,35.507224,07/19/2019,0.037
-82.963625,35.507224,07/20/2019,0.038
-82.963625,35.507224,07/21/2019,0.033
-82.963625,35.507224,07/22/2019,0.03
-82.963625,35.507224,07/23/2019,0.033
-82.963625,35.507224,07/24/2019,0.043
-82.963625,35.507224,07/25/2019,0.05
-82.963625,35.507224,07/26/2019,0.053
-82.963625,35.507224,07/27/2019,0.044
-82.963625,35.507224,07/28/2019,0.044
-82.963625,35.507224,07/29/2019,0.041
-82.963625,35.507224,07/30/2019,0.042
-82.963625,35.507224,07/31/2019,0.04
-82.963625,35.507224,08/01/2019,0.037
-82.963625,35.507224,08/02/2019,0.037
-82.963625,35.507224,08/03/2019,0.035
-82.963625,35.507224,08/04/2019,0.037
-82.963625,35.507224,08/05/2019,0.043
-82.963625,35.507224,08/06/2019,0.041
-82.963625,35.507224,08/07/2019,0.043
-82.963625,35.507224,08/08/2019,0.041
-82.963625,35.507224,08/09/2019,0.046
-82.963625,35.507224,08/10/2019,0.031
-82.963625,35.507224,08/11/2019,0.047
-82.963625,35.507224,08/12/2019,0.041
-82.963625,35.507224,08/13/2019,0.04
-82.963625,35.507224,08/14/2019,0.04
-82.963625,35.507224,08/15/2019,0.049
-82.963625,35.507224,08/16/2019,0.045
-82.963625,35.507224,08/17/2019,0.043
-82.963625,35.507224,08/18/2019,0.044
-82.963625,35.507224,08/19/2019,0.04
-82.963625,35.507224,08/20/2019,0.038
-82.963625,35.507224,08/21/2019,0.042
-82.963625,35.507224,08/22/2019,0.034
-82.963625,35.507224,08/23/2019,0.027
-82.963625,35.507224,08/24/2019,0.027
-82.963625,35.507224,08/25/2019,0.027
-82.963625,35.507224,08/26/2019,0.027
-82.963625,35.507224,08/27/2019,0.018
-82.963625,35.507224,08/28/2019,0.041
-82.963625,35.507224,08/29/2019,0.043
-82.963625,35.507224,08/30/2019,0.046
-82.963625,35.507224,08/31/2019,0.051
-82.963625,35.507224,09/01/2019,0.046
-82.963625,35.507224,09/02/2019,0.04
-82.963625,35.507224,09/03/2019,0.038
-82.963625,35.507224,09/04/2019,0.042
-82.963625,35.507224,09/05/2019,0.048
-82.963625,35.507224,09/06/2019,0.047
-82.963625,35.507224,09/07/2019,0.048
-82.963625,35.507224,09/08/2019,0.046
-82.963625,35.507224,09/09/2019,0.05
-82.963625,35.507224,09/10/2019,0.045
-82.963625,35.507224,09/11/2019,0.047
-82.963625,35.507224,09/12/2019,0.049
-82.963625,35.507224,09/13/2019,0.037
-82.963625,35.507224,09/14/2019,0.035
-82.963625,35.507224,09/15/2019,0.042
-82.963625,35.507224,09/16/2019,0.049
-82.963625,35.507224,09/17/2019,0.051
-82.963625,35.507224,09/18/2019,0.035
-82.963625,35.507224,09/19/2019,0.032
-82.963625,35.507224,09/20/2019,0.046
-82.963625,35.507224,09/21/2019,0.046
-82.963625,35.507224,09/22/2019,0.041
-82.963625,35.507224,09/23/2019,0.04
-82.963625,35.507224,09/24/2019,0.045
-82.963625,35.507224,09/25/2019,0.047
-82.963625,35.507224,09/26/2019,0.038
-82.963625,35.507224,09/27/2019,0.038
-82.963625,35.507224,09/28/2019,0.034
-82.963625,35.507224,09/29/2019,0.042
-82.963625,35.507224,09/30/2019,0.033
-82.963625,35.507224,10/01/2019,0.04
-82.963625,35.507224,10/02/2019,0.046
-82.963625,35.507224,10/03/2019,0.047
-82.963625,35.507224,10/04/2019,0.046
-82.963625,35.507224,10/05/2019,0.035
-82.963625,35.507224,10/06/2019,0.032
-82.963625,35.507224,10/07/2019,0.035
-82.963625,35.507224,10/09/2019,0.028
-82.963625,35.507224,10/10/2019,0.039
-82.963625,35.507224,10/11/2019,0.041
-82.963625,35.507224,10/12/2019,0.04
-82.963625,35.507224,10/13/2019,0.03
-82.963625,35.507224,10/14/2019,0.042
-82.963625,35.507224,10/15/2019,0.036
-82.963625,35.507224,10/16/2019,0.037
-82.963625,35.507224,10/17/2019,0.036
-82.963625,35.507224,10/18/2019,0.039
-82.963625,35.507224,10/19/2019,0.029
-82.963625,35.507224,10/20/2019,0.033
-82.963625,35.507224,10/21/2019,0.032
-82.963625,35.507224,10/22/2019,0.039
-82.963625,35.507224,10/23/2019,0.036
-82.963625,35.507224,10/24/2019,0.04
-82.963625,35.507224,10/25/2019,0.01
-82.963625,35.507224,10/26/2019,0.035
-82.963625,35.507224,10/27/2019,0.036
-82.963625,35.507224,10/28/2019,0.033
-82.963625,35.507224,10/29/2019,0.035
-82.963625,35.507224,10/30/2019,0.012
-82.963625,35.507224,10/31/2019,0.028
-82.7925,35.379167,03/01/2019,0.042
-82.7925,35.379167,03/02/2019,0.044
-82.7925,35.379167,03/03/2019,0.037
-82.7925,35.379167,03/04/2019,0.041
-82.7925,35.379167,03/05/2019,0.045
-82.7925,35.379167,03/06/2019,0.05
-82.7925,35.379167,03/07/2019,0.051
-82.7925,35.379167,03/08/2019,0.048
-82.7925,35.379167,03/09/2019,0.037
-82.7925,35.379167,03/10/2019,0.052
-82.7925,35.379167,03/11/2019,0.049
-82.7925,35.379167,03/12/2019,0.052
-82.7925,35.379167,03/13/2019,0.056
-82.7925,35.379167,03/14/2019,0.044
-82.7925,35.379167,03/15/2019,0.051
-82.7925,35.379167,03/16/2019,0.051
-82.7925,35.379167,03/17/2019,0.052
-82.7925,35.379167,03/18/2019,0.052
-82.7925,35.379167,03/19/2019,0.055
-82.7925,35.379167,03/20/2019,0.061
-82.7925,35.379167,03/21/2019,0.062
-82.7925,35.379167,03/22/2019,0.053
-82.7925,35.379167,03/23/2019,0.061
-82.7925,35.379167,03/24/2019,0.066
-82.7925,35.379167,03/25/2019,0.054
-82.7925,35.379167,03/26/2019,0.046
-82.7925,35.379167,03/27/2019,0.053
-82.7925,35.379167,03/28/2019,0.058
-82.7925,35.379167,03/29/2019,0.059
-82.7925,35.379167,03/30/2019,0.055
-82.7925,35.379167,03/31/2019,0.049
-82.7925,35.379167,04/01/2019,0.054
-82.7925,35.379167,04/02/2019,0.058
-82.7925,35.379167,04/03/2019,0.06
-82.7925,35.379167,04/04/2019,0.06
-82.7925,35.379167,04/05/2019,0.047
-82.7925,35.379167,04/06/2019,0.046
-82.7925,35.379167,04/07/2019,0.046
-82.7925,35.379167,04/08/2019,0.043
-82.7925,35.379167,04/09/2019,0.051
-82.7925,35.379167,04/10/2019,0.056
-82.7925,35.379167,04/11/2019,0.057
-82.7925,35.379167,04/12/2019,0.052
-82.7925,35.379167,04/13/2019,0.046
-82.7925,35.379167,04/14/2019,0.049
-82.7925,35.379167,04/15/2019,0.059
-82.7925,35.379167,04/16/2019,0.059
-82.7925,35.379167,04/17/2019,0.068
-82.7925,35.379167,04/18/2019,0.052
-82.7925,35.379167,04/19/2019,0.046
-82.7925,35.379167,04/20/2019,0.037
-82.7925,35.379167,04/21/2019,0.053
-82.7925,35.379167,04/22/2019,0.053
-82.7925,35.379167,04/23/2019,0.052
-82.7925,35.379167,04/24/2019,0.053
-82.7925,35.379167,04/25/2019,0.053
-82.7925,35.379167,04/26/2019,0.058
-82.7925,35.379167,04/27/2019,0.059
-82.7925,35.379167,04/28/2019,0.059
-82.7925,35.379167,04/29/2019,0.055
-82.7925,35.379167,04/30/2019,0.054
-82.7925,35.379167,05/01/2019,0.037
-82.7925,35.379167,05/02/2019,0.044
-82.7925,35.379167,05/03/2019,0.051
-82.7925,35.379167,05/04/2019,0.045
-82.7925,35.379167,05/05/2019,0.044
-82.7925,35.379167,05/06/2019,0.042
-82.7925,35.379167,05/07/2019,0.051
-82.7925,35.379167,05/08/2019,0.046
-82.7925,35.379167,05/09/2019,0.047
-82.7925,35.379167,05/10/2019,0.044
-82.7925,35.379167,05/11/2019,0.042
-82.7925,35.379167,05/12/2019,0.042
-82.7925,35.379167,05/13/2019,0.043
-82.7925,35.379167,05/14/2019,0.053
-82.7925,35.379167,05/15/2019,0.055
-82.7925,35.379167,05/16/2019,0.056
-82.7925,35.379167,05/17/2019,0.057
-82.7925,35.379167,05/18/2019,0.056
-82.7925,35.379167,05/19/2019,0.053
-82.7925,35.379167,05/20/2019,0.052
-82.7925,35.379167,05/21/2019,0.06
-82.7925,35.379167,05/22/2019,0.043
-82.7925,35.379167,05/23/2019,0.046
-82.7925,35.379167,05/24/2019,0.051
-82.7925,35.379167,05/25/2019,0.046
-82.7925,35.379167,05/26/2019,0.05
-82.7925,35.379167,05/27/2019,0.048
-82.7925,35.379167,05/28/2019,0.044
-82.7925,35.379167,05/29/2019,0.05
-82.7925,35.379167,05/30/2019,0.048
-82.7925,35.379167,05/31/2019,0.054
-82.7925,35.379167,06/01/2019,0.059
-82.7925,35.379167,06/02/2019,0.056
-82.7925,35.379167,06/03/2019,0.055
-82.7925,35.379167,06/04/2019,0.058
-82.7925,35.379167,06/05/2019,0.055
-82.7925,35.379167,06/06/2019,0.039
-82.7925,35.379167,06/07/2019,0.039
-82.7925,35.379167,06/09/2019,0.037
-82.7925,35.379167,06/10/2019,0.042
-82.7925,35.379167,06/11/2019,0.048
-82.7925,35.379167,06/12/2019,0.046
-82.7925,35.379167,06/13/2019,0.049
-82.7925,35.379167,06/14/2019,0.05
-82.7925,35.379167,06/15/2019,0.051
-82.7925,35.379167,06/16/2019,0.043
-82.7925,35.379167,06/17/2019,0.039
-82.7925,35.379167,06/18/2019,0.032
-82.7925,35.379167,06/19/2019,0.049
-82.7925,35.379167,06/20/2019,0.052
-82.7925,35.379167,06/21/2019,0.051
-82.7925,35.379167,06/22/2019,0.042
-82.7925,35.379167,06/23/2019,0.037
-82.7925,35.379167,06/24/2019,0.048
-82.7925,35.379167,06/25/2019,0.049
-82.7925,35.379167,06/26/2019,0.051
-82.7925,35.379167,06/27/2019,0.055
-82.7925,35.379167,06/28/2019,0.055
-82.7925,35.379167,06/29/2019,0.054
-82.7925,35.379167,06/30/2019,0.051
-82.7925,35.379167,07/01/2019,0.055
-82.7925,35.379167,07/02/2019,0.05
-82.7925,35.379167,07/03/2019,0.048
-82.7925,35.379167,07/04/2019,0.045
-82.7925,35.379167,07/05/2019,0.036
-82.7925,35.379167,07/06/2019,0.033
-82.7925,35.379167,07/07/2019,0.04
-82.7925,35.379167,07/08/2019,0.046
-82.7925,35.379167,07/09/2019,0.038
-82.7925,35.379167,07/10/2019,0.041
-82.7925,35.379167,07/11/2019,0.04
-82.7925,35.379167,07/12/2019,0.042
-82.7925,35.379167,07/13/2019,0.032
-82.7925,35.379167,07/14/2019,0.035
-82.7925,35.379167,07/15/2019,0.031
-82.7925,35.379167,07/16/2019,0.034
-82.7925,35.379167,07/17/2019,0.031
-82.7925,35.379167,07/18/2019,0.042
-82.7925,35.379167,07/19/2019,0.037
-82.7925,35.379167,07/20/2019,0.046
-82.7925,35.379167,07/21/2019,0.035
-82.7925,35.379167,07/22/2019,0.034
-82.7925,35.379167,07/23/2019,0.034
-82.7925,35.379167,07/24/2019,0.048
-82.7925,35.379167,07/25/2019,0.049
-82.7925,35.379167,07/26/2019,0.056
-82.7925,35.379167,07/27/2019,0.065
-82.7925,35.379167,07/28/2019,0.054
-82.7925,35.379167,07/29/2019,0.056
-82.7925,35.379167,07/30/2019,0.051
-82.7925,35.379167,07/31/2019,0.048
-82.7925,35.379167,08/01/2019,0.048
-82.7925,35.379167,08/02/2019,0.045
-82.7925,35.379167,08/03/2019,0.046
-82.7925,35.379167,08/04/2019,0.051
-82.7925,35.379167,08/05/2019,0.05
-82.7925,35.379167,08/06/2019,0.049
-82.7925,35.379167,08/07/2019,0.048
-82.7925,35.379167,08/08/2019,0.054
-82.7925,35.379167,08/09/2019,0.05
-82.7925,35.379167,08/10/2019,0.044
-82.7925,35.379167,08/11/2019,0.034
-82.7925,35.379167,08/12/2019,0.044
-82.7925,35.379167,08/13/2019,0.049
-82.7925,35.379167,08/14/2019,0.045
-82.7925,35.379167,08/15/2019,0.055
-82.7925,35.379167,08/16/2019,0.051
-82.7925,35.379167,08/17/2019,0.048
-82.7925,35.379167,08/18/2019,0.054
-82.7925,35.379167,08/19/2019,0.051
-82.7925,35.379167,08/20/2019,0.047
-82.7925,35.379167,08/21/2019,0.048
-82.7925,35.379167,08/22/2019,0.039
-82.7925,35.379167,08/23/2019,0.032
-82.7925,35.379167,08/24/2019,0.033
-82.7925,35.379167,08/25/2019,0.032
-82.7925,35.379167,08/26/2019,0.031
-82.7925,35.379167,08/27/2019,0.033
-82.7925,35.379167,08/28/2019,0.044
-82.7925,35.379167,08/29/2019,0.049
-82.7925,35.379167,08/30/2019,0.059
-82.7925,35.379167,08/31/2019,0.06
-82.7925,35.379167,09/01/2019,0.046
-82.7925,35.379167,09/02/2019,0.047
-82.7925,35.379167,09/03/2019,0.047
-82.7925,35.379167,09/04/2019,0.048
-82.7925,35.379167,09/05/2019,0.048
-82.7925,35.379167,09/06/2019,0.055
-82.7925,35.379167,09/07/2019,0.052
-82.7925,35.379167,09/08/2019,0.047
-82.7925,35.379167,09/09/2019,0.06
-82.7925,35.379167,09/10/2019,0.051
-82.7925,35.379167,09/11/2019,0.061
-82.7925,35.379167,09/12/2019,0.057
-82.7925,35.379167,09/13/2019,0.049
-82.7925,35.379167,09/14/2019,0.052
-82.7925,35.379167,09/15/2019,0.051
-82.7925,35.379167,09/16/2019,0.059
-82.7925,35.379167,09/17/2019,0.054
-82.7925,35.379167,09/18/2019,0.039
-82.7925,35.379167,09/19/2019,0.045
-82.7925,35.379167,09/20/2019,0.053
-82.7925,35.379167,09/21/2019,0.053
-82.7925,35.379167,09/22/2019,0.048
-82.7925,35.379167,09/23/2019,0.042
-82.7925,35.379167,09/24/2019,0.05
-82.7925,35.379167,09/25/2019,0.055
-82.7925,35.379167,09/26/2019,0.043
-82.7925,35.379167,09/27/2019,0.045
-82.7925,35.379167,09/29/2019,0.046
-82.7925,35.379167,09/30/2019,0.05
-82.7925,35.379167,10/01/2019,0.053
-82.7925,35.379167,10/02/2019,0.06
-82.7925,35.379167,10/03/2019,0.06
-82.7925,35.379167,10/04/2019,0.056
-82.7925,35.379167,10/05/2019,0.033
-82.7925,35.379167,10/06/2019,0.036
-82.7925,35.379167,10/07/2019,0.037
-82.7925,35.379167,10/08/2019,0.035
-82.7925,35.379167,10/09/2019,0.033
-82.7925,35.379167,10/10/2019,0.044
-82.7925,35.379167,10/11/2019,0.045
-82.7925,35.379167,10/12/2019,0.042
-82.7925,35.379167,10/13/2019,0.05
-82.7925,35.379167,10/14/2019,0.05
-82.7925,35.379167,10/15/2019,0.04
-82.7925,35.379167,10/16/2019,0.04
-82.7925,35.379167,10/17/2019,0.041
-82.7925,35.379167,10/18/2019,0.044
-82.7925,35.379167,10/19/2019,0.044
-82.7925,35.379167,10/20/2019,0.041
-82.7925,35.379167,10/21/2019,0.03
-82.7925,35.379167,10/22/2019,0.042
-82.7925,35.379167,10/23/2019,0.042
-82.7925,35.379167,10/24/2019,0.048
-82.7925,35.379167,10/25/2019,0.039
-82.7925,35.379167,10/26/2019,0.039
-82.7925,35.379167,10/27/2019,0.051
-82.7925,35.379167,10/28/2019,0.042
-82.7925,35.379167,10/29/2019,0.041
-82.7925,35.379167,10/30/2019,0.03
-82.7925,35.379167,10/31/2019,0.033
-83.074156,35.587144,03/01/2019,0.038
-83.074156,35.587144,03/02/2019,0.038
-83.074156,35.587144,03/03/2019,0.035
-83.074156,35.587144,03/04/2019,0.038
-83.074156,35.587144,03/05/2019,0.045
-83.074156,35.587144,03/06/2019,0.048
-83.074156,35.587144,03/07/2019,0.047
-83.074156,35.587144,03/08/2019,0.047
-83.074156,35.587144,03/09/2019,0.04
-83.074156,35.587144,03/10/2019,0.05
-83.074156,35.587144,03/11/2019,0.047
-83.074156,35.587144,03/12/2019,0.053
-83.074156,35.587144,03/13/2019,0.055
-83.074156,35.587144,03/14/2019,0.043
-83.074156,35.587144,03/15/2019,0.048
-83.074156,35.587144,03/16/2019,0.049
-83.074156,35.587144,03/17/2019,0.052
-83.074156,35.587144,03/18/2019,0.05
-83.074156,35.587144,03/19/2019,0.054
-83.074156,35.587144,03/20/2019,0.06
-83.074156,35.587144,03/21/2019,0.059
-83.074156,35.587144,03/22/2019,0.052
-83.074156,35.587144,03/23/2019,0.058
-83.074156,35.587144,03/24/2019,0.064
-83.074156,35.587144,03/25/2019,0.052
-83.074156,35.587144,03/26/2019,0.047
-83.074156,35.587144,03/27/2019,0.05
-83.074156,35.587144,03/28/2019,0.055
-83.074156,35.587144,03/29/2019,0.057
-83.074156,35.587144,03/30/2019,0.055
-83.074156,35.587144,03/31/2019,0.048
-83.074156,35.587144,04/01/2019,0.052
-83.074156,35.587144,04/02/2019,0.056
-83.074156,35.587144,04/03/2019,0.057
-83.074156,35.587144,04/04/2019,0.058
-83.074156,35.587144,04/05/2019,0.045
-83.074156,35.587144,04/06/2019,0.047
-83.074156,35.587144,04/07/2019,0.05
-83.074156,35.587144,04/08/2019,0.039
-83.074156,35.587144,04/09/2019,0.051
-83.074156,35.587144,04/10/2019,0.051
-83.074156,35.587144,04/11/2019,0.055
-83.074156,35.587144,04/12/2019,0.047
-83.074156,35.587144,04/13/2019,0.044
-83.074156,35.587144,04/16/2019,0.058
-83.074156,35.587144,04/17/2019,0.062
-83.074156,35.587144,04/18/2019,0.055
-83.074156,35.587144,04/19/2019,0.046
-83.074156,35.587144,04/20/2019,0.035
-83.074156,35.587144,04/21/2019,0.053
-83.074156,35.587144,04/22/2019,0.048
-83.074156,35.587144,04/23/2019,0.05
-83.074156,35.587144,04/24/2019,0.051
-83.074156,35.587144,04/25/2019,0.049
-83.074156,35.587144,04/27/2019,0.058
-83.074156,35.587144,04/28/2019,0.058
-83.074156,35.587144,04/29/2019,0.053
-83.074156,35.587144,04/30/2019,0.053
-83.074156,35.587144,05/01/2019,0.044
-83.074156,35.587144,05/02/2019,0.043
-83.074156,35.587144,05/03/2019,0.04
-83.074156,35.587144,05/04/2019,0.044
-83.074156,35.587144,05/05/2019,0.041
-83.074156,35.587144,05/06/2019,0.05
-83.074156,35.587144,05/07/2019,0.048
-83.074156,35.587144,05/08/2019,0.045
-83.074156,35.587144,05/09/2019,0.046
-83.074156,35.587144,05/10/2019,0.039
-83.074156,35.587144,05/11/2019,0.039
-83.074156,35.587144,05/12/2019,0.04
-83.074156,35.587144,05/13/2019,0.042
-83.074156,35.587144,05/14/2019,0.05
-83.074156,35.587144,05/15/2019,0.048
-83.074156,35.587144,05/16/2019,0.054
-83.074156,35.587144,05/18/2019,0.051
-83.074156,35.587144,05/19/2019,0.048
-83.074156,35.587144,05/20/2019,0.05
-83.074156,35.587144,05/21/2019,0.054
-83.074156,35.587144,05/22/2019,0.049
-83.074156,35.587144,05/23/2019,0.047
-83.074156,35.587144,05/24/2019,0.052
-83.074156,35.587144,05/25/2019,0.045
-83.074156,35.587144,05/26/2019,0.047
-83.074156,35.587144,05/27/2019,0.049
-83.074156,35.587144,05/28/2019,0.04
-83.074156,35.587144,05/29/2019,0.047
-83.074156,35.587144,05/30/2019,0.046
-83.074156,35.587144,05/31/2019,0.055
-83.074156,35.587144,06/01/2019,0.058
-83.074156,35.587144,06/02/2019,0.058
-83.074156,35.587144,06/03/2019,0.054
-83.074156,35.587144,06/04/2019,0.055
-83.074156,35.587144,06/05/2019,0.048
-83.074156,35.587144,06/06/2019,0.036
-83.074156,35.587144,06/07/2019,0.035
-83.074156,35.587144,06/08/2019,0.038
-83.074156,35.587144,06/09/2019,0.036
-83.074156,35.587144,06/10/2019,0.039
-83.074156,35.587144,06/11/2019,0.043
-83.074156,35.587144,06/12/2019,0.041
-83.074156,35.587144,06/14/2019,0.046
-83.074156,35.587144,06/15/2019,0.049
-83.074156,35.587144,06/16/2019,0.04
-83.074156,35.587144,06/17/2019,0.034
-83.074156,35.587144,06/18/2019,0.024
-83.074156,35.587144,06/19/2019,0.044
-83.074156,35.587144,06/20/2019,0.047
-83.074156,35.587144,06/21/2019,0.052
-83.074156,35.587144,06/22/2019,0.038
-83.074156,35.587144,06/23/2019,0.032
-83.074156,35.587144,06/24/2019,0.05
-83.074156,35.587144,06/25/2019,0.049
-83.074156,35.587144,06/26/2019,0.05
-83.074156,35.587144,06/27/2019,0.055
-83.074156,35.587144,06/28/2019,0.055
-83.074156,35.587144,06/29/2019,0.056
-83.074156,35.587144,06/30/2019,0.05
-83.074156,35.587144,07/01/2019,0.055
-83.074156,35.587144,07/02/2019,0.05
-83.074156,35.587144,07/03/2019,0.047
-83.074156,35.587144,07/04/2019,0.039
-83.074156,35.587144,07/05/2019,0.034
-83.074156,35.587144,07/06/2019,0.029
-83.074156,35.587144,07/07/2019,0.039
-83.074156,35.587144,07/08/2019,0.046
-83.074156,35.587144,07/09/2019,0.041
-83.074156,35.587144,07/10/2019,0.04
-83.074156,35.587144,07/11/2019,0.033
-83.074156,35.587144,07/12/2019,0.031
-83.074156,35.587144,07/13/2019,0.029
-83.074156,35.587144,07/14/2019,0.035
-83.074156,35.587144,07/15/2019,0.032
-83.074156,35.587144,07/16/2019,0.023
-83.074156,35.587144,07/17/2019,0.026
-83.074156,35.587144,07/18/2019,0.037
-83.074156,35.587144,07/19/2019,0.037
-83.074156,35.587144,07/20/2019,0.037
-83.074156,35.587144,07/21/2019,0.029
-83.074156,35.587144,07/22/2019,0.029
-83.074156,35.587144,07/23/2019,0.037
-83.074156,35.587144,07/24/2019,0.045
-83.074156,35.587144,07/25/2019,0.049
-83.074156,35.587144,07/26/2019,0.052
-83.074156,35.587144,07/27/2019,0.051
-83.074156,35.587144,07/28/2019,0.057
-83.074156,35.587144,07/29/2019,0.041
-83.074156,35.587144,07/30/2019,0.047
-83.074156,35.587144,07/31/2019,0.039
-83.074156,35.587144,08/01/2019,0.042
-83.074156,35.587144,08/02/2019,0.04
-83.074156,35.587144,08/03/2019,0.045
-83.074156,35.587144,08/04/2019,0.044
-83.074156,35.587144,08/05/2019,0.05
-83.074156,35.587144,08/06/2019,0.046
-83.074156,35.587144,08/07/2019,0.048
-83.074156,35.587144,08/08/2019,0.057
-83.074156,35.587144,08/09/2019,0.044
-83.074156,35.587144,08/10/2019,0.042
-83.074156,35.587144,08/11/2019,0.039
-83.074156,35.587144,08/12/2019,0.038
-83.074156,35.587144,08/13/2019,0.043
-83.074156,35.587144,08/14/2019,0.045
-83.074156,35.587144,08/15/2019,0.058
-83.074156,35.587144,08/16/2019,0.054
-83.074156,35.587144,08/17/2019,0.049
-83.074156,35.587144,08/18/2019,0.051
-83.074156,35.587144,08/19/2019,0.048
-83.074156,35.587144,08/20/2019,0.044
-83.074156,35.587144,08/21/2019,0.041
-83.074156,35.587144,08/22/2019,0.033
-83.074156,35.587144,08/23/2019,0.028
-83.074156,35.587144,08/24/2019,0.032
-83.074156,35.587144,08/25/2019,0.028
-83.074156,35.587144,08/26/2019,0.024
-83.074156,35.587144,08/27/2019,0.029
-83.074156,35.587144,08/28/2019,0.043
-83.074156,35.587144,08/29/2019,0.05
-83.074156,35.587144,08/30/2019,0.048
-83.074156,35.587144,08/31/2019,0.054
-83.074156,35.587144,09/01/2019,0.045
-83.074156,35.587144,09/02/2019,0.047
-83.074156,35.587144,09/03/2019,0.049
-83.074156,35.587144,09/04/2019,0.05
-83.074156,35.587144,09/05/2019,0.048
-83.074156,35.587144,09/06/2019,0.056
-83.074156,35.587144,09/07/2019,0.049
-83.074156,35.587144,09/08/2019,0.045
-83.074156,35.587144,09/09/2019,0.054
-83.074156,35.587144,09/10/2019,0.053
-83.074156,35.587144,09/11/2019,0.057
-83.074156,35.587144,09/12/2019,0.056
-83.074156,35.587144,09/13/2019,0.051
-83.074156,35.587144,09/14/2019,0.05
-83.074156,35.587144,09/15/2019,0.057
-83.074156,35.587144,09/16/2019,0.056
-83.074156,35.587144,09/17/2019,0.059
-83.074156,35.587144,09/18/2019,0.038
-83.074156,35.587144,09/19/2019,0.027
-83.074156,35.587144,09/20/2019,0.049
-83.074156,35.587144,09/21/2019,0.05
-83.074156,35.587144,09/22/2019,0.046
-83.074156,35.587144,09/23/2019,0.038
-83.074156,35.587144,09/24/2019,0.048
-83.074156,35.587144,09/25/2019,0.047
-83.074156,35.587144,09/26/2019,0.041
-83.074156,35.587144,09/27/2019,0.041
-83.074156,35.587144,09/28/2019,0.047
-83.074156,35.587144,09/29/2019,0.051
